Problem:    EON_SDS009
   694 xb[2,3,3,2,3,3]
                    *              0             0             1 
   695 xb[2,3,3,2,3,4]
                    *              0             0             1 
   696 xb[2,3,3,2,3,5]
                    *              0             0             1 
   697 xb[2,3,3,2,3,6]
                    *              0             0             1 
   698 xb[2,3,3,2,3,7]
                    *              0             0             1 
   699 xb[2,3,3,2,3,8]
                    *              0             0             1 
   700 xb[2,3,3,2,3,9]
                    *              0             0             1 
   701 xb[2,3,3,3,1,0]
                    *              0             0             1 
   702 xb[2,3,3,3,1,1]
                    *              0             0             1 
   703 xb[2,3,3,3,1,2]
                    *              0             0             1 
   704 xb[2,3,3,3,1,3]
                    *              0             0             1 
   705 xb[2,3,3,3,1,4]
                    *              0             0             1 
   706 xb[2,3,3,3,1,5]
                    *              0             0             1 
   707 xb[2,3,3,3,1,6]
                    *              0             0             1 
   708 xb[2,3,3,3,1,7]
                    *              0             0             1 
   709 xb[2,3,3,3,1,8]
                    *              0             0             1 
   710 xb[2,3,3,3,1,9]
                    *              0             0             1 
   711 xb[2,3,3,3,2,0]
                    *              0             0             1 
   712 xb[2,3,3,3,2,1]
                    *              0             0             1 
   713 xb[2,3,3,3,2,2]
                    *              0             0             1 
   714 xb[2,3,3,3,2,3]
                    *              0             0             1 
   715 xb[2,3,3,3,2,4]
                    *              0             0             1 
   716 xb[2,3,3,3,2,5]
                    *              0             0             1 
   717 xb[2,3,3,3,2,6]
                    *              0             0             1 
   718 xb[2,3,3,3,2,7]
                    *              0             0             1 
   719 xb[2,3,3,3,2,8]
                    *              0             0             1 
   720 xb[2,3,3,3,2,9]
                    *              0             0             1 
   721 yp[1,1,1,1,2,0]
                    *              0             0             1 
   722 yp[1,1,1,1,3,0]
                    *              0             0             1 
   723 yp[1,1,1,2,1,0]
                    *              0             0             1 
   724 yp[1,1,1,3,1,0]
                    *              0             0             1 
   725 yp[1,1,2,3,1,0]
                    *              0             0             1 
   726 yp[1,1,3,2,1,0]
                    *              0             0             1 
   727 yp[1,1,3,3,2,0]
                    *              0             0             1 
   728 yp[1,2,1,1,3,0]
                    *              0             0             1 
   729 yp[1,2,2,1,2,0]
                    *              0             0             1 
   730 yp[1,2,2,2,1,0]
                    *              0             0             1 
   731 yp[1,2,3,2,2,0]
                    *              0             0             1 
   732 yp[1,3,1,1,2,0]
                    *              0             0             1 
   733 yp[1,3,1,2,3,0]
                    *              0             0             1 
   734 yp[1,3,2,2,2,0]
                    *              0             0             1 
   735 yp[1,3,3,1,3,0]
                    *              0             0             1 
   736 yp[1,3,3,2,3,0]
                    *              0             0             1 
   737 yp[1,3,3,3,1,0]
                    *              0             0             1 
   738 yp[1,3,3,3,2,0]
                    *              0             0             1 
   739 yp[1,1,1,1,2,1]
                    *              0             0             1 
   740 yp[1,1,1,1,3,1]
                    *              0             0             1 
   741 yp[1,1,1,2,1,1]
                    *              0             0             1 
   742 yp[1,1,1,3,1,1]
                    *              0             0             1 
   743 yp[1,1,2,3,1,1]
                    *              0             0             1 
   744 yp[1,1,3,2,1,1]
                    *              0             0             1 
   745 yp[1,1,3,3,2,1]
                    *              0             0             1 
   746 yp[1,2,1,1,3,1]
                    *              0             0             1 
   747 yp[1,2,2,1,2,1]
                    *              0             0             1 
   748 yp[1,2,2,2,1,1]
                    *              0             0             1 
   749 yp[1,2,3,2,2,1]
                    *              0             0             1 
   750 yp[1,3,1,1,2,1]
                    *              0             0             1 
   751 yp[1,3,1,2,3,1]
                    *              0             0             1 
   752 yp[1,3,2,2,2,1]
                    *              0             0             1 
   753 yp[1,3,3,1,3,1]
                    *              0             0             1 
   754 yp[1,3,3,2,3,1]
                    *              0             0             1 
   755 yp[1,3,3,3,1,1]
                    *              0             0             1 
   756 yp[1,3,3,3,2,1]
                    *              0             0             1 
   757 yp[1,1,1,1,2,2]
                    *              0             0             1 
   758 yp[1,1,1,1,3,2]
                    *              0             0             1 
   759 yp[1,1,1,2,1,2]
                    *              0             0             1 
   760 yp[1,1,1,3,1,2]
                    *              0             0             1 
   761 yp[1,1,2,3,1,2]
                    *              0             0             1 
   762 yp[1,1,3,2,1,2]
                    *              0             0             1 
   763 yp[1,1,3,3,2,2]
                    *              0             0             1 
   764 yp[1,2,1,1,3,2]
                    *              0             0             1 
   765 yp[1,2,2,1,2,2]
                    *              0             0             1 
   766 yp[1,2,2,2,1,2]
                    *              0             0             1 
   767 yp[1,2,3,2,2,2]
                    *              0             0             1 
   768 yp[1,3,1,1,2,2]
                    *              0             0             1 
   769 yp[1,3,1,2,3,2]
                    *              0             0             1 
   770 yp[1,3,2,2,2,2]
                    *              0             0             1 
   771 yp[1,3,3,1,3,2]
                    *              0             0             1 
   772 yp[1,3,3,2,3,2]
                    *              0             0             1 
   773 yp[1,3,3,3,1,2]
                    *              0             0             1 
   774 yp[1,3,3,3,2,2]
                    *              0             0             1 
   775 yp[1,1,1,1,2,3]
                    *              0             0             1 
   776 yp[1,1,1,1,3,3]
                    *              0             0             1 
   777 yp[1,1,1,2,1,3]
                    *              0             0             1 
   778 yp[1,1,1,3,1,3]
                    *              0             0             1 
   779 yp[1,1,2,3,1,3]
                    *              0             0             1 
   780 yp[1,1,3,2,1,3]
                    *              0             0             1 
   781 yp[1,1,3,3,2,3]
                    *              0             0             1 
   782 yp[1,2,1,1,3,3]
                    *              0             0             1 
   783 yp[1,2,2,1,2,3]
                    *              0             0             1 
   784 yp[1,2,2,2,1,3]
                    *              0             0             1 
   785 yp[1,2,3,2,2,3]
                    *              0             0             1 
   786 yp[1,3,1,1,2,3]
                    *              0             0             1 
   787 yp[1,3,1,2,3,3]
                    *              0             0             1 
   788 yp[1,3,2,2,2,3]
                    *              0             0             1 
   789 yp[1,3,3,1,3,3]
                    *              0             0             1 
   790 yp[1,3,3,2,3,3]
                    *              0             0             1 
   791 yp[1,3,3,3,1,3]
                    *              0             0             1 
   792 yp[1,3,3,3,2,3]
                    *              0             0             1 
   793 yp[1,1,1,1,2,4]
                    *              0             0             1 
   794 yp[1,1,1,1,3,4]
                    *              0             0             1 
   795 yp[1,1,1,2,1,4]
                    *              0             0             1 
   796 yp[1,1,1,3,1,4]
                    *              0             0             1 
   797 yp[1,1,2,3,1,4]
                    *              0             0             1 
   798 yp[1,1,3,2,1,4]
                    *              0             0             1 
   799 yp[1,1,3,3,2,4]
                    *              0             0             1 
   800 yp[1,2,1,1,3,4]
                    *              0             0             1 
   801 yp[1,2,2,1,2,4]
                    *              0             0             1 
   802 yp[1,2,2,2,1,4]
                    *              0             0             1 
   803 yp[1,2,3,2,2,4]
                    *              0             0             1 
   804 yp[1,3,1,1,2,4]
                    *              0             0             1 
   805 yp[1,3,1,2,3,4]
                    *              0             0             1 
   806 yp[1,3,2,2,2,4]
                    *              0             0             1 
   807 yp[1,3,3,1,3,4]
                    *              0             0             1 
   808 yp[1,3,3,2,3,4]
                    *              0             0             1 
   809 yp[1,3,3,3,1,4]
                    *              0             0             1 
   810 yp[1,3,3,3,2,4]
                    *              0             0             1 
   811 yp[1,1,1,1,2,5]
                    *              0             0             1 
   812 yp[1,1,1,1,3,5]
                    *              1             0             1 
   813 yp[1,1,1,2,1,5]
                    *              0             0             1 
   814 yp[1,1,1,3,1,5]
                    *              0             0             1 
   815 yp[1,1,2,3,1,5]
                    *              0             0             1 
   816 yp[1,1,3,2,1,5]
                    *              0             0             1 
   817 yp[1,1,3,3,2,5]
                    *              1             0             1 
   818 yp[1,2,1,1,3,5]
                    *              0             0             1 
   819 yp[1,2,2,1,2,5]
                    *              0             0             1 
   820 yp[1,2,2,2,1,5]
                    *              0             0             1 
   821 yp[1,2,3,2,2,5]
                    *              0             0             1 
   822 yp[1,3,1,1,2,5]
                    *              0             0             1 
   823 yp[1,3,1,2,3,5]
                    *              0             0             1 
   824 yp[1,3,2,2,2,5]
                    *              0             0             1 
   825 yp[1,3,3,1,3,5]
                    *              0             0             1 
   826 yp[1,3,3,2,3,5]
                    *              1             0             1 
   827 yp[1,3,3,3,1,5]
                    *              0             0             1 
   828 yp[1,3,3,3,2,5]
                    *              0             0             1 
   829 yp[1,1,1,1,2,6]
                    *              0             0             1 
   830 yp[1,1,1,1,3,6]
                    *              1             0             1 
   831 yp[1,1,1,2,1,6]
                    *              0             0             1 
   832 yp[1,1,1,3,1,6]
                    *              0             0             1 
   833 yp[1,1,2,3,1,6]
                    *              0             0             1 
   834 yp[1,1,3,2,1,6]
                    *              0             0             1 
   835 yp[1,1,3,3,2,6]
                    *              1             0             1 
   836 yp[1,2,1,1,3,6]
                    *              0             0             1 
   837 yp[1,2,2,1,2,6]
                    *              0             0             1 
   838 yp[1,2,2,2,1,6]
                    *              0             0             1 
   839 yp[1,2,3,2,2,6]
                    *              0             0             1 
   840 yp[1,3,1,1,2,6]
                    *              0             0             1 
   841 yp[1,3,1,2,3,6]
                    *              0             0             1 
   842 yp[1,3,2,2,2,6]
                    *              0             0             1 
   843 yp[1,3,3,1,3,6]
                    *              0             0             1 
   844 yp[1,3,3,2,3,6]
                    *              1             0             1 
   845 yp[1,3,3,3,1,6]
                    *              0             0             1 
   846 yp[1,3,3,3,2,6]
                    *              0             0             1 
   847 yp[1,1,1,1,2,7]
                    *              0             0             1 
   848 yp[1,1,1,1,3,7]
                    *              1             0             1 
   849 yp[1,1,1,2,1,7]
                    *              0             0             1 
   850 yp[1,1,1,3,1,7]
                    *              0             0             1 
   851 yp[1,1,2,3,1,7]
                    *              0             0             1 
   852 yp[1,1,3,2,1,7]
                    *              0             0             1 
   853 yp[1,1,3,3,2,7]
                    *              1             0             1 
   854 yp[1,2,1,1,3,7]
                    *              0             0             1 
   855 yp[1,2,2,1,2,7]
                    *              0             0             1 
   856 yp[1,2,2,2,1,7]
                    *              0             0             1 
   857 yp[1,2,3,2,2,7]
                    *              0             0             1 
   858 yp[1,3,1,1,2,7]
                    *              0             0             1 
   859 yp[1,3,1,2,3,7]
                    *              0             0             1 
   860 yp[1,3,2,2,2,7]
                    *              0             0             1 
   861 yp[1,3,3,1,3,7]
                    *              0             0             1 
   862 yp[1,3,3,2,3,7]
                    *              1             0             1 
   863 yp[1,3,3,3,1,7]
                    *              0             0             1 
   864 yp[1,3,3,3,2,7]
                    *              0             0             1 
   865 yp[1,1,1,1,2,8]
                    *              0             0             1 
   866 yp[1,1,1,1,3,8]
                    *              1             0             1 
   867 yp[1,1,1,2,1,8]
                    *              0             0             1 
   868 yp[1,1,1,3,1,8]
                    *              0             0             1 
   869 yp[1,1,2,3,1,8]
                    *              0             0             1 
   870 yp[1,1,3,2,1,8]
                    *              0             0             1 
   871 yp[1,1,3,3,2,8]
                    *              1             0             1 
   872 yp[1,2,1,1,3,8]
                    *              0             0             1 
   873 yp[1,2,2,1,2,8]
                    *              0             0             1 
   874 yp[1,2,2,2,1,8]
                    *              0             0             1 
   875 yp[1,2,3,2,2,8]
                    *              0             0             1 
   876 yp[1,3,1,1,2,8]
                    *              0             0             1 
   877 yp[1,3,1,2,3,8]
                    *              0             0             1 
   878 yp[1,3,2,2,2,8]
                    *              0             0             1 
   879 yp[1,3,3,1,3,8]
                    *              0             0             1 
   880 yp[1,3,3,2,3,8]
                    *              1             0             1 
   881 yp[1,3,3,3,1,8]
                    *              0             0             1 
   882 yp[1,3,3,3,2,8]
                    *              0             0             1 
   883 yp[1,1,1,1,2,9]
                    *              0             0             1 
   884 yp[1,1,1,1,3,9]
                    *              1             0             1 
   885 yp[1,1,1,2,1,9]
                    *              0             0             1 
   886 yp[1,1,1,3,1,9]
                    *              0             0             1 
   887 yp[1,1,2,3,1,9]
                    *              0             0             1 
   888 yp[1,1,3,2,1,9]
                    *              0             0             1 
   889 yp[1,1,3,3,2,9]
                    *              1             0             1 
   890 yp[1,2,1,1,3,9]
                    *              0             0             1 
   891 yp[1,2,2,1,2,9]
                    *              0             0             1 
   892 yp[1,2,2,2,1,9]
                    *              0             0             1 
   893 yp[1,2,3,2,2,9]
                    *              0             0             1 
   894 yp[1,3,1,1,2,9]
                    *              0             0             1 
   895 yp[1,3,1,2,3,9]
                    *              0             0             1 
   896 yp[1,3,2,2,2,9]
                    *              0             0             1 
   897 yp[1,3,3,1,3,9]
                    *              0             0             1 
   898 yp[1,3,3,2,3,9]
                    *              1             0             1 
   899 yp[1,3,3,3,1,9]
                    *              0             0             1 
   900 yp[1,3,3,3,2,9]
                    *              0             0             1 
   901 yp[2,1,1,1,2,0]
                    *              0             0             1 
   902 yp[2,1,1,1,3,0]
                    *              1             0             1 
   903 yp[2,1,1,2,1,0]
                    *              0             0             1 
   904 yp[2,1,1,3,1,0]
                    *              0             0             1 
   905 yp[2,1,2,3,1,0]
                    *              0             0             1 
   906 yp[2,1,3,2,1,0]
                    *              0             0             1 
   907 yp[2,1,3,3,2,0]
                    *              1             0             1 
   908 yp[2,2,1,1,3,0]
                    *              0             0             1 
   909 yp[2,2,2,1,2,0]
                    *              0             0             1 
   910 yp[2,2,2,2,1,0]
                    *              0             0             1 
   911 yp[2,2,3,2,2,0]
                    *              0             0             1 
   912 yp[2,3,1,1,2,0]
                    *              0             0             1 
   913 yp[2,3,1,2,3,0]
                    *              0             0             1 
   914 yp[2,3,2,2,2,0]
                    *              0             0             1 
   915 yp[2,3,3,1,3,0]
                    *              0             0             1 
   916 yp[2,3,3,2,3,0]
                    *              1             0             1 
   917 yp[2,3,3,3,1,0]
                    *              0             0             1 
   918 yp[2,3,3,3,2,0]
                    *              0             0             1 
   919 yp[2,1,1,1,2,1]
                    *              0             0             1 
   920 yp[2,1,1,1,3,1]
                    *              1             0             1 
   921 yp[2,1,1,2,1,1]
                    *              0             0             1 
   922 yp[2,1,1,3,1,1]
                    *              0             0             1 
   923 yp[2,1,2,3,1,1]
                    *              0             0             1 
   924 yp[2,1,3,2,1,1]
                    *              0             0             1 
   925 yp[2,1,3,3,2,1]
                    *              1             0             1 
   926 yp[2,2,1,1,3,1]
                    *              0             0             1 
   927 yp[2,2,2,1,2,1]
                    *              0             0             1 
   928 yp[2,2,2,2,1,1]
                    *              0             0             1 
   929 yp[2,2,3,2,2,1]
                    *              0             0             1 
   930 yp[2,3,1,1,2,1]
                    *              0             0             1 
   931 yp[2,3,1,2,3,1]
                    *              0             0             1 
   932 yp[2,3,2,2,2,1]
                    *              0             0             1 
   933 yp[2,3,3,1,3,1]
                    *              0             0             1 
   934 yp[2,3,3,2,3,1]
                    *              1             0             1 
   935 yp[2,3,3,3,1,1]
                    *              0             0             1 
   936 yp[2,3,3,3,2,1]
                    *              0             0             1 
   937 yp[2,1,1,1,2,2]
                    *              0             0             1 
   938 yp[2,1,1,1,3,2]
                    *              1             0             1 
   939 yp[2,1,1,2,1,2]
                    *              0             0             1 
   940 yp[2,1,1,3,1,2]
                    *              0             0             1 
   941 yp[2,1,2,3,1,2]
                    *              0             0             1 
   942 yp[2,1,3,2,1,2]
                    *              0             0             1 
   943 yp[2,1,3,3,2,2]
                    *              1             0             1 
   944 yp[2,2,1,1,3,2]
                    *              0             0             1 
   945 yp[2,2,2,1,2,2]
                    *              0             0             1 
   946 yp[2,2,2,2,1,2]
                    *              0             0             1 
   947 yp[2,2,3,2,2,2]
                    *              0             0             1 
   948 yp[2,3,1,1,2,2]
                    *              0             0             1 
   949 yp[2,3,1,2,3,2]
                    *              0             0             1 
   950 yp[2,3,2,2,2,2]
                    *              0             0             1 
   951 yp[2,3,3,1,3,2]
                    *              0             0             1 
   952 yp[2,3,3,2,3,2]
                    *              1             0             1 
   953 yp[2,3,3,3,1,2]
                    *              0             0             1 
   954 yp[2,3,3,3,2,2]
                    *              0             0             1 
   955 yp[2,1,1,1,2,3]
                    *              0             0             1 
   956 yp[2,1,1,1,3,3]
                    *              0             0             1 
   957 yp[2,1,1,2,1,3]
                    *              0             0             1 
   958 yp[2,1,1,3,1,3]
                    *              0             0             1 
   959 yp[2,1,2,3,1,3]
                    *              0             0             1 
   960 yp[2,1,3,2,1,3]
                    *              0             0             1 
   961 yp[2,1,3,3,2,3]
                    *              0             0             1 
   962 yp[2,2,1,1,3,3]
                    *              0             0             1 
   963 yp[2,2,2,1,2,3]
                    *              0             0             1 
   964 yp[2,2,2,2,1,3]
                    *              0             0             1 
   965 yp[2,2,3,2,2,3]
                    *              0             0             1 
   966 yp[2,3,1,1,2,3]
                    *              0             0             1 
   967 yp[2,3,1,2,3,3]
                    *              0             0             1 
   968 yp[2,3,2,2,2,3]
                    *              0             0             1 
   969 yp[2,3,3,1,3,3]
                    *              0             0             1 
   970 yp[2,3,3,2,3,3]
                    *              0             0             1 
   971 yp[2,3,3,3,1,3]
                    *              0             0             1 
   972 yp[2,3,3,3,2,3]
                    *              0             0             1 
   973 yp[2,1,1,1,2,4]
                    *              0             0             1 
   974 yp[2,1,1,1,3,4]
                    *              0             0             1 
   975 yp[2,1,1,2,1,4]
                    *              0             0             1 
   976 yp[2,1,1,3,1,4]
                    *              0             0             1 
   977 yp[2,1,2,3,1,4]
                    *              0             0             1 
   978 yp[2,1,3,2,1,4]
                    *              0             0             1 
   979 yp[2,1,3,3,2,4]
                    *              0             0             1 
   980 yp[2,2,1,1,3,4]
                    *              0             0             1 
   981 yp[2,2,2,1,2,4]
                    *              0             0             1 
   982 yp[2,2,2,2,1,4]
                    *              0             0             1 
   983 yp[2,2,3,2,2,4]
                    *              0             0             1 
   984 yp[2,3,1,1,2,4]
                    *              0             0             1 
   985 yp[2,3,1,2,3,4]
                    *              0             0             1 
   986 yp[2,3,2,2,2,4]
                    *              0             0             1 
   987 yp[2,3,3,1,3,4]
                    *              0             0             1 
   988 yp[2,3,3,2,3,4]
                    *              0             0             1 
   989 yp[2,3,3,3,1,4]
                    *              0             0             1 
   990 yp[2,3,3,3,2,4]
                    *              0             0             1 
   991 yp[2,1,1,1,2,5]
                    *              0             0             1 
   992 yp[2,1,1,1,3,5]
                    *              0             0             1 
   993 yp[2,1,1,2,1,5]
                    *              0             0             1 
   994 yp[2,1,1,3,1,5]
                    *              0             0             1 
   995 yp[2,1,2,3,1,5]
                    *              0             0             1 
   996 yp[2,1,3,2,1,5]
                    *              0             0             1 
   997 yp[2,1,3,3,2,5]
                    *              0             0             1 
   998 yp[2,2,1,1,3,5]
                    *              0             0             1 
   999 yp[2,2,2,1,2,5]
                    *              0             0             1 
  1000 yp[2,2,2,2,1,5]
                    *              0             0             1 
  1001 yp[2,2,3,2,2,5]
                    *              0             0             1 
  1002 yp[2,3,1,1,2,5]
                    *              0             0             1 
  1003 yp[2,3,1,2,3,5]
                    *              0             0             1 
  1004 yp[2,3,2,2,2,5]
                    *              0             0             1 
  1005 yp[2,3,3,1,3,5]
                    *              0             0             1 
  1006 yp[2,3,3,2,3,5]
                    *              0             0             1 
  1007 yp[2,3,3,3,1,5]
                    *              0             0             1 
  1008 yp[2,3,3,3,2,5]
                    *              0             0             1 
  1009 yp[2,1,1,1,2,6]
                    *              0             0             1 
  1010 yp[2,1,1,1,3,6]
                    *              0             0             1 
  1011 yp[2,1,1,2,1,6]
                    *              0             0             1 
  1012 yp[2,1,1,3,1,6]
                    *              0             0             1 
  1013 yp[2,1,2,3,1,6]
                    *              0             0             1 
  1014 yp[2,1,3,2,1,6]
                    *              0             0             1 
  1015 yp[2,1,3,3,2,6]
                    *              0             0             1 
  1016 yp[2,2,1,1,3,6]
                    *              0             0             1 
  1017 yp[2,2,2,1,2,6]
                    *              0             0             1 
  1018 yp[2,2,2,2,1,6]
                    *              0             0             1 
  1019 yp[2,2,3,2,2,6]
                    *              0             0             1 
  1020 yp[2,3,1,1,2,6]
                    *              0             0             1 
  1021 yp[2,3,1,2,3,6]
                    *              0             0             1 
  1022 yp[2,3,2,2,2,6]
                    *              0             0             1 
  1023 yp[2,3,3,1,3,6]
                    *              0             0             1 
  1024 yp[2,3,3,2,3,6]
                    *              0             0             1 
  1025 yp[2,3,3,3,1,6]
                    *              0             0             1 
  1026 yp[2,3,3,3,2,6]
                    *              0             0             1 
  1027 yp[2,1,1,1,2,7]
                    *              0             0             1 
  1028 yp[2,1,1,1,3,7]
                    *              0             0             1 
  1029 yp[2,1,1,2,1,7]
                    *              0             0             1 
  1030 yp[2,1,1,3,1,7]
                    *              0             0             1 
  1031 yp[2,1,2,3,1,7]
                    *              0             0             1 
  1032 yp[2,1,3,2,1,7]
                    *              0             0             1 
  1033 yp[2,1,3,3,2,7]
                    *              0             0             1 
  1034 yp[2,2,1,1,3,7]
                    *              0             0             1 
  1035 yp[2,2,2,1,2,7]
                    *              0             0             1 
  1036 yp[2,2,2,2,1,7]
                    *              0             0             1 
  1037 yp[2,2,3,2,2,7]
                    *              0             0             1 
  1038 yp[2,3,1,1,2,7]
                    *              0             0             1 
  1039 yp[2,3,1,2,3,7]
                    *              0             0             1 
  1040 yp[2,3,2,2,2,7]
                    *              0             0             1 
  1041 yp[2,3,3,1,3,7]
                    *              0             0             1 
  1042 yp[2,3,3,2,3,7]
                    *              0             0             1 
  1043 yp[2,3,3,3,1,7]
                    *              0             0             1 
  1044 yp[2,3,3,3,2,7]
                    *              0             0             1 
  1045 yp[2,1,1,1,2,8]
                    *              0             0             1 
  1046 yp[2,1,1,1,3,8]
                    *              0             0             1 
  1047 yp[2,1,1,2,1,8]
                    *              0             0             1 
  1048 yp[2,1,1,3,1,8]
                    *              0             0             1 
  1049 yp[2,1,2,3,1,8]
                    *              0             0             1 
  1050 yp[2,1,3,2,1,8]
                    *              0             0             1 
  1051 yp[2,1,3,3,2,8]
                    *              0             0             1 
  1052 yp[2,2,1,1,3,8]
                    *              0             0             1 
  1053 yp[2,2,2,1,2,8]
                    *              0             0             1 
  1054 yp[2,2,2,2,1,8]
                    *              0             0             1 
  1055 yp[2,2,3,2,2,8]
                    *              0             0             1 
  1056 yp[2,3,1,1,2,8]
                    *              0             0             1 
  1057 yp[2,3,1,2,3,8]
                    *              0             0             1 
  1058 yp[2,3,2,2,2,8]
                    *              0             0             1 
  1059 yp[2,3,3,1,3,8]
                    *              0             0             1 
  1060 yp[2,3,3,2,3,8]
                    *              0             0             1 
  1061 yp[2,3,3,3,1,8]
                    *              0             0             1 
  1062 yp[2,3,3,3,2,8]
                    *              0             0             1 
  1063 yp[2,1,1,1,2,9]
                    *              0             0             1 
  1064 yp[2,1,1,1,3,9]
                    *              0             0             1 
  1065 yp[2,1,1,2,1,9]
                    *              0             0             1 
  1066 yp[2,1,1,3,1,9]
                    *              0             0             1 
  1067 yp[2,1,2,3,1,9]
                    *              0             0             1 
  1068 yp[2,1,3,2,1,9]
                    *              0             0             1 
  1069 yp[2,1,3,3,2,9]
                    *              0             0             1 
  1070 yp[2,2,1,1,3,9]
                    *              0             0             1 
  1071 yp[2,2,2,1,2,9]
                    *              0             0             1 
  1072 yp[2,2,2,2,1,9]
                    *              0             0             1 
  1073 yp[2,2,3,2,2,9]
                    *              0             0             1 
  1074 yp[2,3,1,1,2,9]
                    *              0             0             1 
  1075 yp[2,3,1,2,3,9]
                    *              0             0             1 
  1076 yp[2,3,2,2,2,9]
                    *              0             0             1 
  1077 yp[2,3,3,1,3,9]
                    *              0             0             1 
  1078 yp[2,3,3,2,3,9]
                    *              0             0             1 
  1079 yp[2,3,3,3,1,9]
                    *              0             0             1 
  1080 yp[2,3,3,3,2,9]
                    *              0             0             1 
  1081 yb[1,1,1,1,2,0]
                    *              1             0             1 
  1082 yb[1,1,1,1,3,0]
                    *              0             0             1 
  1083 yb[1,1,1,2,1,0]
                    *              0             0             1 
  1084 yb[1,1,1,3,1,0]
                    *              0             0             1 
  1085 yb[1,1,2,3,1,0]
                    *              0             0             1 
  1086 yb[1,1,3,2,1,0]
                    *              1             0             1 
  1087 yb[1,1,3,3,2,0]
                    *              0             0             1 
  1088 yb[1,2,1,1,3,0]
                    *              0             0             1 
  1089 yb[1,2,2,1,2,0]
                    *              0             0             1 
  1090 yb[1,2,2,2,1,0]
                    *              0             0             1 
  1091 yb[1,2,3,2,2,0]
                    *              0             0             1 
  1092 yb[1,3,1,1,2,0]
                    *              0             0             1 
  1093 yb[1,3,1,2,3,0]
                    *              0             0             1 
  1094 yb[1,3,2,2,2,0]
                    *              0             0             1 
  1095 yb[1,3,3,1,3,0]
                    *              1             0             1 
  1096 yb[1,3,3,2,3,0]
                    *              0             0             1 
  1097 yb[1,3,3,3,1,0]
                    *              0             0             1 
  1098 yb[1,3,3,3,2,0]
                    *              0             0             1 
  1099 yb[1,1,1,1,2,1]
                    *              1             0             1 
  1100 yb[1,1,1,1,3,1]
                    *              0             0             1 
  1101 yb[1,1,1,2,1,1]
                    *              0             0             1 
  1102 yb[1,1,1,3,1,1]
                    *              0             0             1 
  1103 yb[1,1,2,3,1,1]
                    *              0             0             1 
  1104 yb[1,1,3,2,1,1]
                    *              1             0             1 
  1105 yb[1,1,3,3,2,1]
                    *              0             0             1 
  1106 yb[1,2,1,1,3,1]
                    *              0             0             1 
  1107 yb[1,2,2,1,2,1]
                    *              0             0             1 
  1108 yb[1,2,2,2,1,1]
                    *              0             0             1 
  1109 yb[1,2,3,2,2,1]
                    *              0             0             1 
  1110 yb[1,3,1,1,2,1]
                    *              0             0             1 
  1111 yb[1,3,1,2,3,1]
                    *              0             0             1 
  1112 yb[1,3,2,2,2,1]
                    *              0             0             1 
  1113 yb[1,3,3,1,3,1]
                    *              1             0             1 
  1114 yb[1,3,3,2,3,1]
                    *              0             0             1 
  1115 yb[1,3,3,3,1,1]
                    *              0             0             1 
  1116 yb[1,3,3,3,2,1]
                    *              0             0             1 
  1117 yb[1,1,1,1,2,2]
                    *              1             0             1 
  1118 yb[1,1,1,1,3,2]
                    *              0             0             1 
  1119 yb[1,1,1,2,1,2]
                    *              0             0             1 
  1120 yb[1,1,1,3,1,2]
                    *              0             0             1 
  1121 yb[1,1,2,3,1,2]
                    *              0             0             1 
  1122 yb[1,1,3,2,1,2]
                    *              1             0             1 
  1123 yb[1,1,3,3,2,2]
                    *              0             0             1 
  1124 yb[1,2,1,1,3,2]
                    *              0             0             1 
  1125 yb[1,2,2,1,2,2]
                    *              0             0             1 
  1126 yb[1,2,2,2,1,2]
                    *              0             0             1 
  1127 yb[1,2,3,2,2,2]
                    *              0             0             1 
  1128 yb[1,3,1,1,2,2]
                    *              0             0             1 
  1129 yb[1,3,1,2,3,2]
                    *              0             0             1 
  1130 yb[1,3,2,2,2,2]
                    *              0             0             1 
  1131 yb[1,3,3,1,3,2]
                    *              1             0             1 
  1132 yb[1,3,3,2,3,2]
                    *              0             0             1 
  1133 yb[1,3,3,3,1,2]
                    *              0             0             1 
  1134 yb[1,3,3,3,2,2]
                    *              0             0             1 
  1135 yb[1,1,1,1,2,3]
                    *              1             0             1 
  1136 yb[1,1,1,1,3,3]
                    *              0             0             1 
  1137 yb[1,1,1,2,1,3]
                    *              0             0             1 
  1138 yb[1,1,1,3,1,3]
                    *              0             0             1 
  1139 yb[1,1,2,3,1,3]
                    *              0             0             1 
  1140 yb[1,1,3,2,1,3]
                    *              1             0             1 
  1141 yb[1,1,3,3,2,3]
                    *              0             0             1 
  1142 yb[1,2,1,1,3,3]
                    *              0             0             1 
  1143 yb[1,2,2,1,2,3]
                    *              0             0             1 
  1144 yb[1,2,2,2,1,3]
                    *              0             0             1 
  1145 yb[1,2,3,2,2,3]
                    *              0             0             1 
  1146 yb[1,3,1,1,2,3]
                    *              0             0             1 
  1147 yb[1,3,1,2,3,3]
                    *              0             0             1 
  1148 yb[1,3,2,2,2,3]
                    *              0             0             1 
  1149 yb[1,3,3,1,3,3]
                    *              1             0             1 
  1150 yb[1,3,3,2,3,3]
                    *              0             0             1 
  1151 yb[1,3,3,3,1,3]
                    *              0             0             1 
  1152 yb[1,3,3,3,2,3]
                    *              0             0             1 
  1153 yb[1,1,1,1,2,4]
                    *              1             0             1 
  1154 yb[1,1,1,1,3,4]
                    *              0             0             1 
